node_id,name,frequency,in_degree,out_degree
2064,ENSG00000136883,0.170341,3,18
2065,ENSG00000136888,0.140281,0,17
2066,ENSG00000136895,0.122244,0,4
2067,ENSG00000136908,0.270541,83,13
2068,ENSG00000136918,0.134269,5,6
2069,ENSG00000136925,0.122244,40,41
2070,ENSG00000136930,0.134269,12,41
2071,ENSG00000136937,0.152305,8,5
2072,ENSG00000136942,0.136273,34,48
2073,ENSG00000136944,0.48497,7,0
2074,ENSG00000136950,0.324649,85,4
2075,ENSG00000136986,0.108216,1,12
2076,ENSG00000137055,0.210421,17,3
2077,ENSG00000137074,0.216433,21,13
2078,ENSG00000137075,0.12024,26,37
2079,ENSG00000137133,0.108216,10,81
2080,ENSG00000137145,0.160321,65,30
2081,ENSG00000137161,0.184369,40,22
2082,ENSG00000137185,0.180361,3,17
2083,ENSG00000137200,0.112224,1,8
2084,ENSG00000137218,0.138277,0,40
2085,ENSG00000137267,0.224449,10,6
2086,ENSG00000137274,0.240481,5,3
2087,ENSG00000137288,0.12024,19,49
2088,ENSG00000137331,0.192385,7,9
2089,ENSG00000137343,0.296593,35,7
2090,ENSG00000137393,0.226453,1,0
2091,ENSG00000137404,0.152305,2,25
2092,ENSG00000137411,0.148297,0,40
2093,ENSG00000137414,0.156313,25,15
2094,ENSG00000137449,0.170341,15,20
2095,ENSG00000137462,0.200401,19,15
2096,ENSG00000137473,0.154309,2,11
2097,ENSG00000137492,0.152305,0,4
2098,ENSG00000137497,0.216433,5,3
2099,ENSG00000137504,0.190381,18,11
2100,ENSG00000137513,0.198397,8,5
2101,ENSG00000137563,0.144289,0,4
2102,ENSG00000137642,0.160321,6,33
2103,ENSG00000137691,0.258517,17,12
2104,ENSG00000137693,0.118236,12,114
2105,ENSG00000137713,0.146293,0,13
2106,ENSG00000137726,0.116232,3,48
2107,ENSG00000137764,0.244489,3,0
2108,ENSG00000137814,0.136273,27,36
2109,ENSG00000137817,0.204409,0,18
2110,ENSG00000137818,0.156313,31,24
2111,ENSG00000137834,0.200401,1,9
2112,ENSG00000137872,0.300601,48,12
2113,ENSG00000137942,0.138277,2,24
2114,ENSG00000137944,0.132265,0,7
2115,ENSG00000137960,0.308617,37,8
2116,ENSG00000137965,0.128257,2,3
2117,ENSG00000137970,0.1002,0,92
2118,ENSG00000137976,0.138277,0,10
2119,ENSG00000138002,0.114228,0,17
2120,ENSG00000138018,0.154309,8,18
2121,ENSG00000138035,0.286573,19,0
2122,ENSG00000138073,0.146293,0,43
2123,ENSG00000138074,0.164329,0,16
2124,ENSG00000138078,0.182365,24,6
2125,ENSG00000138081,0.126253,44,47
2126,ENSG00000138092,0.282565,31,4
2127,ENSG00000138095,0.150301,6,13
2128,ENSG00000138303,0.330661,62,3
2129,ENSG00000138326,0.268537,37,3
2130,ENSG00000138356,0.316633,47,15
2131,ENSG00000138375,0.196393,0,1
2132,ENSG00000138380,0.160321,24,8
2133,ENSG00000138386,0.322645,77,4
2134,ENSG00000138398,0.158317,17,7
2135,ENSG00000138400,0.262525,9,1
2136,ENSG00000138439,0.194389,1,12
2137,ENSG00000138442,0.178357,8,10
2138,ENSG00000138463,0.122244,0,5
2139,ENSG00000138496,0.228457,7,2
2140,ENSG00000138592,0.116232,29,20
2141,ENSG00000138593,0.242485,10,1
2142,ENSG00000138621,0.166333,19,25
2143,ENSG00000138629,0.126253,26,80
2144,ENSG00000138674,0.162325,33,14
2145,ENSG00000138685,0.140281,11,29
2146,ENSG00000138738,0.238477,32,14
2147,ENSG00000138764,0.202405,2,8
2148,ENSG00000138768,0.106212,5,59
2149,ENSG00000138771,0.186373,1,16
2150,ENSG00000138795,0.168337,0,1
2151,ENSG00000138798,0.248497,1,1
2152,ENSG00000138814,0.134269,0,17
2153,ENSG00000139112,0.132265,0,19
2154,ENSG00000139116,0.12024,1,23
2155,ENSG00000139131,0.224449,2,7
2156,ENSG00000139146,0.314629,83,1
2157,ENSG00000139154,0.106212,5,102
2158,ENSG00000139173,0.250501,1,5
2159,ENSG00000139178,0.118236,0,23
2160,ENSG00000139192,0.116232,0,13
2161,ENSG00000139211,0.218437,10,8
2162,ENSG00000139219,0.118236,0,5
2163,ENSG00000139266,0.436874,134,2
2164,ENSG00000139289,0.264529,6,11
2165,ENSG00000139318,0.160321,2,18
2166,ENSG00000139323,0.158317,26,14
2167,ENSG00000139324,0.128257,11,59
2168,ENSG00000139343,0.138277,2,65
2169,ENSG00000139405,0.310621,14,3
2170,ENSG00000139410,0.250501,47,6
2171,ENSG00000139428,0.126253,11,130
2172,ENSG00000139436,0.124248,28,51
2173,ENSG00000139438,0.148297,0,11
2174,ENSG00000139445,0.322645,6,1
2175,ENSG00000139496,0.112224,0,59
2176,ENSG00000139514,0.262525,15,3
2177,ENSG00000139517,0.170341,18,9
2178,ENSG00000139531,0.220441,6,6
2179,ENSG00000139537,0.146293,0,5
2180,ENSG00000139546,0.294589,44,6
2181,ENSG00000139579,0.186373,19,13
2182,ENSG00000139613,0.108216,16,93
2183,ENSG00000139637,0.198397,49,12
2184,ENSG00000139645,0.204409,8,1
2185,ENSG00000139684,0.190381,3,17
2186,ENSG00000139687,0.222445,54,13
2187,ENSG00000139697,0.160321,27,18
2188,ENSG00000139726,0.118236,0,16
2189,ENSG00000139746,0.146293,0,11
2190,ENSG00000139793,0.264529,42,17
2191,ENSG00000139826,0.256513,55,3
2192,ENSG00000139835,0.140281,0,14
2193,ENSG00000139865,0.246493,4,2
2194,ENSG00000139874,0.140281,0,17
2195,ENSG00000139880,0.138277,0,2
2196,ENSG00000139926,0.282565,82,19
2197,ENSG00000139946,0.166333,7,23
2198,ENSG00000139985,0.194389,1,0
2199,ENSG00000139988,0.178357,0,11
2200,ENSG00000140006,0.180361,1,4
2201,ENSG00000140044,0.206413,11,14
2202,ENSG00000140104,0.348697,71,8
2203,ENSG00000140105,0.150301,1,0
2204,ENSG00000140157,0.180361,0,4
2205,ENSG00000140262,0.122244,30,42
2206,ENSG00000140264,0.136273,20,43
2207,ENSG00000140284,0.238477,0,3
2208,ENSG00000140285,0.242485,27,11
2209,ENSG00000140299,0.138277,3,65
2210,ENSG00000140332,0.156313,0,6
2211,ENSG00000140365,0.240481,58,11
2212,ENSG00000140382,0.170341,49,14
2213,ENSG00000140386,0.140281,23,33
2214,ENSG00000140398,0.108216,1,75
2215,ENSG00000140443,0.138277,2,2
2216,ENSG00000140463,0.196393,5,6
2217,ENSG00000140474,0.503006,103,0
2218,ENSG00000140479,0.462926,93,1
2219,ENSG00000140526,0.242485,18,4
2220,ENSG00000140527,0.168337,2,7
2221,ENSG00000140563,0.204409,1,7
2222,ENSG00000140575,0.246493,105,16
2223,ENSG00000140598,0.116232,0,46
2224,ENSG00000140623,0.426854,1,1
2225,ENSG00000140632,0.12024,28,2
2226,ENSG00000140650,0.232465,8,5
2227,ENSG00000140691,0.200401,25,14
2228,ENSG00000140718,0.322645,103,3
2229,ENSG00000140743,0.160321,10,22
2230,ENSG00000140832,0.134269,0,47
2231,ENSG00000140839,0.326653,8,2
2232,ENSG00000140848,0.11022,0,14
2233,ENSG00000140854,0.290581,6,3
2234,ENSG00000140905,0.140281,0,11
2235,ENSG00000140941,0.52505,136,0
2236,ENSG00000140983,0.122244,2,114
2237,ENSG00000140988,0.240481,43,3
2238,ENSG00000140990,0.330661,113,8
2239,ENSG00000141002,0.158317,4,28
2240,ENSG00000141084,0.134269,0,24
2241,ENSG00000141101,0.168337,0,6
2242,ENSG00000141252,0.124248,0,21
2243,ENSG00000141279,0.222445,29,4
2244,ENSG00000141294,0.260521,12,2
2245,ENSG00000141295,0.186373,25,21
2246,ENSG00000141367,0.164329,16,4
2247,ENSG00000141378,0.354709,72,4
2248,ENSG00000141404,0.302605,47,12
2249,ENSG00000141447,0.118236,13,76
2250,ENSG00000141497,0.146293,0,9
2251,ENSG00000141504,0.128257,12,99
2252,ENSG00000141519,0.330661,50,4
2253,ENSG00000141522,0.507014,94,0
2254,ENSG00000141524,0.200401,1,0
2255,ENSG00000141542,0.128257,0,6
2256,ENSG00000141551,0.308617,8,0
2257,ENSG00000141552,0.118236,30,55
2258,ENSG00000141556,0.142285,2,44
2259,ENSG00000141562,0.178357,23,32
2260,ENSG00000141568,0.132265,0,17
2261,ENSG00000141569,0.324649,10,1
2262,ENSG00000141570,0.42485,46,0
2263,ENSG00000141577,0.160321,13,28
2264,ENSG00000141580,0.160321,0,18
2265,ENSG00000141582,0.282565,1,3
2266,ENSG00000141627,0.132265,0,26
2267,ENSG00000141644,0.176353,18,4
2268,ENSG00000141696,0.452906,62,0
2269,ENSG00000141741,0.160321,23,37
2270,ENSG00000141750,0.244489,12,10
2271,ENSG00000141753,0.168337,8,22
2272,ENSG00000141756,0.372745,4,0
2273,ENSG00000141759,0.264529,40,6
2274,ENSG00000141873,0.322645,56,3
2275,ENSG00000141956,0.236473,19,3
2276,ENSG00000141994,0.124248,0,82
2277,ENSG00000142089,0.136273,0,47
2278,ENSG00000142149,0.340681,48,0
2279,ENSG00000142156,0.11022,1,62
2280,ENSG00000142166,0.116232,0,26
2281,ENSG00000142168,0.146293,19,28
2282,ENSG00000142186,0.326653,38,1
2283,ENSG00000142188,0.118236,0,9
2284,ENSG00000142192,0.196393,3,9
2285,ENSG00000142197,0.284569,17,2
2286,ENSG00000142227,0.180361,11,29
2287,ENSG00000142252,0.116232,14,109
2288,ENSG00000142273,0.258517,12,4
2289,ENSG00000142319,0.178357,0,5
2290,ENSG00000142327,0.238477,30,6
2291,ENSG00000142330,0.180361,7,16
2292,ENSG00000142396,0.232465,8,1
2293,ENSG00000142405,0.302605,1,0
2294,ENSG00000142494,0.320641,45,5
2295,ENSG00000142507,0.11022,18,74
2296,ENSG00000142513,0.138277,0,18
2297,ENSG00000142515,0.12024,0,35
2298,ENSG00000142530,0.162325,25,34
2299,ENSG00000142541,0.162325,16,25
2300,ENSG00000142544,0.448898,99,3
2301,ENSG00000142546,0.108216,19,59
2302,ENSG00000142556,0.150301,4,27
2303,ENSG00000142599,0.184369,13,8
2304,ENSG00000142606,0.134269,0,11
2305,ENSG00000142627,0.250501,17,5
2306,ENSG00000142632,0.142285,0,23
2307,ENSG00000142655,0.172345,6,6
2308,ENSG00000142676,0.218437,36,11
2309,ENSG00000142684,0.352705,72,2
2310,ENSG00000142687,0.282565,9,6
2311,ENSG00000142694,0.178357,15,4
2312,ENSG00000142751,0.198397,0,14
2313,ENSG00000142910,0.426854,104,2
2314,ENSG00000142920,0.186373,0,4
2315,ENSG00000143001,0.190381,0,2
2316,ENSG00000143013,0.12024,0,61
2317,ENSG00000143093,0.12024,0,3
2318,ENSG00000143153,0.294589,21,8
2319,ENSG00000143158,0.128257,0,34
2320,ENSG00000143162,0.122244,0,36
2321,ENSG00000143164,0.272545,7,1
2322,ENSG00000143198,0.140281,0,11
2323,ENSG00000143224,0.376754,89,4
2324,ENSG00000143318,0.448898,50,0
2325,ENSG00000143320,0.132265,1,21
2326,ENSG00000143337,0.276553,78,12
2327,ENSG00000143344,0.144289,8,26
2328,ENSG00000143363,0.190381,38,9
2329,ENSG00000143365,0.146293,0,20
2330,ENSG00000143374,0.306613,6,0
2331,ENSG00000143401,0.48497,78,0
2332,ENSG00000143418,0.246493,0,4
2333,ENSG00000143437,0.118236,34,72
2334,ENSG00000143499,0.256513,1,0
2335,ENSG00000143537,0.124248,0,30
2336,ENSG00000143554,0.238477,0,12
2337,ENSG00000143578,0.174349,1,49
2338,ENSG00000143624,0.12024,0,25
2339,ENSG00000143632,0.260521,2,5
2340,ENSG00000143643,0.140281,0,7
2341,ENSG00000143740,0.134269,0,18
2342,ENSG00000143748,0.124248,0,31
2343,ENSG00000143751,0.162325,37,29
2344,ENSG00000143753,0.246493,5,4
2345,ENSG00000143774,0.136273,25,37
2346,ENSG00000143776,0.148297,16,27
2347,ENSG00000143793,0.194389,38,16
2348,ENSG00000143799,0.172345,3,2
2349,ENSG00000143801,0.114228,0,11
2350,ENSG00000143811,0.156313,0,4
2351,ENSG00000143845,0.571142,82,1
2352,ENSG00000143878,0.170341,5,19
2353,ENSG00000143891,0.146293,0,53
2354,ENSG00000143924,0.170341,13,7
2355,ENSG00000143970,0.172345,44,15
2356,ENSG00000143995,0.242485,32,13
2357,ENSG00000144026,0.130261,1,51
2358,ENSG00000144029,0.350701,53,2
2359,ENSG00000144036,0.12024,34,67
2360,ENSG00000144134,0.138277,1,34
2361,ENSG00000144161,0.150301,0,20
2362,ENSG00000144228,0.240481,14,0
2363,ENSG00000144231,0.352705,36,0
2364,ENSG00000144331,0.162325,0,2
2365,ENSG00000144357,0.216433,54,6
2366,ENSG00000144362,0.108216,0,6
2367,ENSG00000144381,0.106212,0,52
2368,ENSG00000144445,0.228457,56,9
2369,ENSG00000144476,0.142285,3,32
2370,ENSG00000144481,0.122244,0,16
2371,ENSG00000144485,0.178357,1,9
2372,ENSG00000144524,0.124248,0,44
2373,ENSG00000144560,0.118236,22,60
2374,ENSG00000144566,0.1002,1,80
2375,ENSG00000144580,0.158317,1,14
2376,ENSG00000144589,0.164329,0,23
2377,ENSG00000144591,0.198397,27,28
2378,ENSG00000144642,0.476954,151,2
2379,ENSG00000144668,0.156313,14,29
2380,ENSG00000144674,0.176353,22,8
2381,ENSG00000144677,0.126253,0,2
2382,ENSG00000144712,0.234469,26,10
2383,ENSG00000144713,0.142285,19,14
2384,ENSG00000144747,0.142285,30,17
2385,ENSG00000144749,0.346693,12,1
2386,ENSG00000144792,0.418838,69,2
2387,ENSG00000144824,0.152305,4,34
2388,ENSG00000144843,0.224449,2,6
2389,ENSG00000144891,0.146293,0,2
2390,ENSG00000144909,0.468938,52,0
2391,ENSG00000144935,0.208417,18,20
2392,ENSG00000145012,0.118236,24,89
2393,ENSG00000145014,0.272545,6,0
2394,ENSG00000145050,0.180361,3,11
2395,ENSG00000145075,0.224449,6,0
2396,ENSG00000145087,0.304609,30,2
2397,ENSG00000145191,0.248497,8,2
2398,ENSG00000145214,0.146293,0,13
2399,ENSG00000145217,0.380762,51,2
2400,ENSG00000145247,0.102204,1,56
2401,ENSG00000145284,0.258517,13,8
2402,ENSG00000145321,0.150301,2,4
2403,ENSG00000145335,0.114228,0,18
2404,ENSG00000145348,0.138277,14,40
2405,ENSG00000145349,0.268537,35,2
2406,ENSG00000145390,0.210421,45,5
2407,ENSG00000145431,0.116232,3,46
2408,ENSG00000145491,0.312625,14,1
2409,ENSG00000145494,0.378758,56,5
2410,ENSG00000145495,0.318637,103,2
2411,ENSG00000145555,0.212425,19,1
2412,ENSG00000145592,0.302605,61,0
2413,ENSG00000145675,0.170341,25,34
2414,ENSG00000145687,0.254509,34,10
2415,ENSG00000145715,0.146293,31,31
2416,ENSG00000145730,0.12024,1,69
2417,ENSG00000145734,0.142285,28,17
2418,ENSG00000145740,0.194389,11,6
2419,ENSG00000145743,0.224449,35,6
2420,ENSG00000145780,0.164329,21,18
2421,ENSG00000145782,0.228457,12,1
2422,ENSG00000145832,0.250501,12,1
2423,ENSG00000145860,0.194389,20,11
2424,ENSG00000145882,0.206413,0,3
2425,ENSG00000145907,0.102204,0,51
2426,ENSG00000145908,0.112224,0,35
2427,ENSG00000145912,0.204409,27,29
2428,ENSG00000145916,0.134269,0,19
2429,ENSG00000145982,0.114228,6,41
2430,ENSG00000146013,0.224449,3,16
2431,ENSG00000146070,0.138277,0,14
2432,ENSG00000146083,0.254509,21,3
2433,ENSG00000146085,0.140281,2,15
2434,ENSG00000146112,0.138277,6,36
2435,ENSG00000146205,0.11022,0,24
2436,ENSG00000146223,0.254509,13,3
2437,ENSG00000146247,0.152305,32,25
2438,ENSG00000146278,0.126253,1,43
2439,ENSG00000146373,0.298597,48,5
2440,ENSG00000146376,0.160321,0,4
2441,ENSG00000146433,0.142285,1,7
2442,ENSG00000146463,0.118236,19,38
2443,ENSG00000146477,0.12024,1,58
2444,ENSG00000146540,0.126253,17,105
2445,ENSG00000146555,0.216433,1,7
2446,ENSG00000146576,0.236473,30,10
2447,ENSG00000146587,0.114228,3,40
2448,ENSG00000146677,0.124248,6,3
2449,ENSG00000146701,0.126253,1,88
2450,ENSG00000146802,0.114228,0,11
2451,ENSG00000146830,0.116232,0,58
2452,ENSG00000146833,0.132265,11,31
2453,ENSG00000146834,0.130261,0,9
2454,ENSG00000146955,0.398798,86,1
2455,ENSG00000146963,0.108216,0,37
2456,ENSG00000147003,0.170341,0,1
2457,ENSG00000147027,0.124248,2,114
2458,ENSG00000147065,0.332665,81,12
2459,ENSG00000147099,0.154309,0,19
2460,ENSG00000147123,0.108216,9,41
2461,ENSG00000147124,0.136273,35,25
2462,ENSG00000147162,0.254509,39,8
2463,ENSG00000147180,0.236473,27,16
2464,ENSG00000147224,0.190381,1,11
2465,ENSG00000147234,0.61523,107,0
2466,ENSG00000147274,0.190381,4,6
2467,ENSG00000147316,0.266533,23,1
2468,ENSG00000147364,0.194389,0,2
2469,ENSG00000147394,0.212425,17,10
2470,ENSG00000147400,0.138277,0,11
2471,ENSG00000147408,0.142285,1,7
2472,ENSG00000147416,0.188377,6,12
2473,ENSG00000147419,0.278557,6,2
2474,ENSG00000147454,0.250501,7,0
2475,ENSG00000147471,0.420842,29,0
2476,ENSG00000147475,0.170341,12,9
2477,ENSG00000147526,0.252505,58,13
2478,ENSG00000147535,0.124248,0,19
2479,ENSG00000147548,0.248497,40,5
2480,ENSG00000147576,0.126253,0,5
2481,ENSG00000147586,0.170341,5,3
2482,ENSG00000147601,0.158317,17,21
2483,ENSG00000147604,0.192385,19,7
2484,ENSG00000147650,0.276553,10,0
2485,ENSG00000147684,0.108216,2,110
2486,ENSG00000147789,0.208417,10,9
2487,ENSG00000147799,0.346693,58,0
2488,ENSG00000147804,0.128257,1,78
2489,ENSG00000147813,0.226453,16,5
2490,ENSG00000147853,0.188377,7,3
2491,ENSG00000147955,0.170341,0,37
2492,ENSG00000148019,0.124248,6,19
2493,ENSG00000148120,0.198397,18,15
2494,ENSG00000148153,0.114228,0,19
2495,ENSG00000148175,0.226453,38,13
2496,ENSG00000148180,0.126253,4,24
2497,ENSG00000148288,0.236473,2,10
2498,ENSG00000148291,0.300601,79,5
2499,ENSG00000148296,0.228457,20,4
2500,ENSG00000148300,0.284569,54,5
2501,ENSG00000148303,0.232465,23,4
2502,ENSG00000148308,0.244489,50,12
2503,ENSG00000148334,0.296593,63,8
2504,ENSG00000148335,0.204409,17,4
2505,ENSG00000148337,0.184369,0,8
2506,ENSG00000148341,0.128257,1,83
2507,ENSG00000148346,0.138277,1,14
2508,ENSG00000148356,0.486974,89,0
2509,ENSG00000148362,0.286573,88,6
2510,ENSG00000148384,0.144289,0,60
2511,ENSG00000148396,0.306613,62,5
2512,ENSG00000148399,0.346693,70,2
2513,ENSG00000148450,0.108216,0,18
2514,ENSG00000148468,0.152305,0,6
2515,ENSG00000148484,0.138277,11,61
2516,ENSG00000148513,0.168337,1,2
2517,ENSG00000148606,0.194389,5,7
2518,ENSG00000148655,0.160321,0,22
2519,ENSG00000148700,0.190381,4,19
2520,ENSG00000148719,0.154309,0,7
2521,ENSG00000148730,0.406814,123,1
2522,ENSG00000148735,0.104208,0,13
2523,ENSG00000148737,0.190381,26,8
2524,ENSG00000148803,0.122244,0,66
2525,ENSG00000148824,0.326653,37,5
2526,ENSG00000148832,0.350701,42,1
2527,ENSG00000148834,0.188377,0,2
2528,ENSG00000148841,0.218437,11,15
2529,ENSG00000148842,0.204409,4,2
2530,ENSG00000148843,0.154309,1,16
2531,ENSG00000149016,0.280561,64,6
2532,ENSG00000149131,0.176353,12,13
2533,ENSG00000149177,0.124248,1,21
2534,ENSG00000149179,0.114228,0,106
2535,ENSG00000149187,0.214429,28,5
2536,ENSG00000149231,0.368737,40,0
2537,ENSG00000149243,0.226453,0,15
2538,ENSG00000149260,0.132265,0,8
2539,ENSG00000149294,0.298597,17,16
2540,ENSG00000149308,0.136273,45,41
2541,ENSG00000149313,0.112224,31,35
2542,ENSG00000149328,0.118236,0,24
2543,ENSG00000149418,0.164329,0,19
2544,ENSG00000149451,0.156313,4,19
2545,ENSG00000149476,0.292585,28,3
2546,ENSG00000149483,0.288577,0,0
2547,ENSG00000149485,0.41483,5,0
2548,ENSG00000149499,0.138277,0,15
2549,ENSG00000149506,0.268537,1,0
2550,ENSG00000149532,0.112224,0,58
2551,ENSG00000149541,0.334669,85,4
2552,ENSG00000149557,0.150301,10,20
2553,ENSG00000149639,0.114228,0,48
2554,ENSG00000149657,0.248497,13,2
2555,ENSG00000149658,0.228457,2,2
2556,ENSG00000149679,0.176353,2,7
2557,ENSG00000149716,0.422846,99,0
2558,ENSG00000149761,0.104208,4,139
2559,ENSG00000149782,0.130261,0,19
2560,ENSG00000149809,0.108216,0,92
2561,ENSG00000149823,0.12024,0,42
2562,ENSG00000149923,0.188377,34,22
2563,ENSG00000149925,0.166333,0,3
2564,ENSG00000149930,0.240481,6,0
2565,ENSG00000149970,0.158317,5,8
2566,ENSG00000150093,0.122244,38,65
2567,ENSG00000150281,0.639279,123,0
2568,ENSG00000150401,0.126253,0,22
2569,ENSG00000150455,0.132265,24,10
2570,ENSG00000150510,0.190381,12,23
2571,ENSG00000150593,0.114228,0,10
2572,ENSG00000150676,0.302605,0,0
2573,ENSG00000150753,0.126253,2,24
2574,ENSG00000150760,0.208417,39,9
2575,ENSG00000150768,0.158317,17,8
2576,ENSG00000150907,0.214429,55,21
2577,ENSG00000150938,0.192385,45,27
2578,ENSG00000150961,0.11022,0,29
2579,ENSG00000150977,0.188377,7,22
2580,ENSG00000151012,0.230461,1,1
2581,ENSG00000151092,0.168337,0,11
2582,ENSG00000151117,0.513026,67,0
2583,ENSG00000151131,0.126253,4,33
2584,ENSG00000151136,0.118236,0,31
2585,ENSG00000151292,0.132265,8,11
2586,ENSG00000151348,0.124248,0,13
2587,ENSG00000151376,0.174349,0,30
2588,ENSG00000151414,0.212425,60,24
2589,ENSG00000151422,0.274549,69,8
2590,ENSG00000151491,0.136273,16,78
2591,ENSG00000151498,0.174349,6,5
2592,ENSG00000151500,0.158317,2,15
2593,ENSG00000151502,0.128257,0,19
2594,ENSG00000151532,0.138277,6,33
2595,ENSG00000151611,0.174349,1,5
2596,ENSG00000151623,0.400802,108,1
2597,ENSG00000151640,0.200401,0,1
2598,ENSG00000151689,0.282565,32,11
2599,ENSG00000151690,0.250501,49,10
2600,ENSG00000151692,0.102204,0,39
2601,ENSG00000151693,0.144289,40,24
2602,ENSG00000151694,0.126253,44,34
2603,ENSG00000151715,0.176353,0,14
2604,ENSG00000151718,0.220441,60,15
2605,ENSG00000151729,0.148297,0,3
2606,ENSG00000151778,0.166333,6,26
2607,ENSG00000151892,0.168337,9,26
2608,ENSG00000152061,0.300601,65,5
2609,ENSG00000152082,0.306613,51,6
2610,ENSG00000152104,0.160321,17,36
2611,ENSG00000152133,0.182365,26,10
2612,ENSG00000152137,0.430862,138,5
2613,ENSG00000152147,0.122244,2,68
2614,ENSG00000152217,0.118236,16,74
2615,ENSG00000152234,0.174349,1,1
2616,ENSG00000152242,0.192385,36,6
2617,ENSG00000152270,0.166333,12,11
2618,ENSG00000152284,0.430862,90,5
2619,ENSG00000152380,0.182365,1,9
2620,ENSG00000152404,0.124248,4,102
2621,ENSG00000152443,0.136273,1,16
2622,ENSG00000152464,0.182365,3,17
2623,ENSG00000152467,0.220441,0,2
2624,ENSG00000152475,0.236473,29,21
2625,ENSG00000152484,0.106212,11,73
2626,ENSG00000152503,0.114228,0,24
2627,ENSG00000152518,0.306613,32,3
2628,ENSG00000152520,0.114228,16,94
2629,ENSG00000152556,0.166333,6,22
2630,ENSG00000152558,0.102204,0,34
2631,ENSG00000152583,0.256513,33,12
2632,ENSG00000152601,0.174349,29,52
2633,ENSG00000152611,0.178357,5,2
2634,ENSG00000152620,0.146293,0,10
2635,ENSG00000152661,0.202405,22,18
2636,ENSG00000152749,0.130261,4,14
2637,ENSG00000152778,0.138277,0,99
2638,ENSG00000152795,0.112224,0,13
2639,ENSG00000152818,0.184369,17,7
2640,ENSG00000152939,0.160321,2,9
2641,ENSG00000152942,0.148297,5,4
2642,ENSG00000152944,0.322645,84,3
2643,ENSG00000152952,0.160321,0,29
2644,ENSG00000153006,0.134269,0,18
2645,ENSG00000153048,0.162325,3,10
2646,ENSG00000153066,0.192385,0,6
2647,ENSG00000153147,0.204409,40,22
2648,ENSG00000153250,0.334669,68,9
2649,ENSG00000153317,0.132265,31,53
2650,ENSG00000153339,0.164329,41,10
2651,ENSG00000153395,0.266533,2,0
2652,ENSG00000153406,0.380762,88,5
2653,ENSG00000153443,0.142285,3,85
2654,ENSG00000153495,0.156313,0,59
2655,ENSG00000153560,0.132265,20,41
2656,ENSG00000153561,0.11022,2,35
2657,ENSG00000153574,0.172345,0,11
2658,ENSG00000153790,0.232465,15,20
2659,ENSG00000153814,0.166333,12,33
2660,ENSG00000153885,0.156313,0,24
2661,ENSG00000153896,0.290581,4,4
2662,ENSG00000153898,0.254509,9,0
2663,ENSG00000153922,0.134269,18,48
2664,ENSG00000153936,0.202405,4,3
2665,ENSG00000153982,0.354709,50,1
2666,ENSG00000153989,0.112224,3,85
2667,ENSG00000154059,0.132265,4,13
2668,ENSG00000154080,0.346693,26,1
2669,ENSG00000154144,0.242485,10,2
2670,ENSG00000154188,0.472946,185,2
2671,ENSG00000154217,0.164329,2,36
2672,ENSG00000154222,0.114228,0,33
2673,ENSG00000154229,0.278557,37,10
2674,ENSG00000154274,0.254509,9,4
2675,ENSG00000154305,0.134269,0,17
2676,ENSG00000154310,0.190381,14,12
2677,ENSG00000154319,0.320641,23,3
2678,ENSG00000154328,0.118236,0,6
2679,ENSG00000154330,0.278557,51,12
2680,ENSG00000154359,0.174349,11,18
2681,ENSG00000154370,0.422846,67,1
2682,ENSG00000154380,0.364729,95,4
2683,ENSG00000154447,0.158317,8,15
2684,ENSG00000154511,0.116232,0,100
